"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,11,"OH","PSA Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",64.00,5.00,3.00,0.00,1.14,0.00,0.86,0.00,0.00,292.00,97.00,0.00,48.00,0.00,147.00,
2020,11,"OH","PSA Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",927.00,80.00,24.01,0.91,36.14,0.00,18.94,5.00,10.00,6956.00,2812.00,174.00,1513.00,0.00,2457.00,
2020,11,"OH","PSA Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",54.00,5.00,1.22,0.00,1.76,0.00,2.02,0.00,0.00,239.00,52.00,0.00,58.00,0.00,129.00,
2020,11,"OH","PSA Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","PNS","Pensacola, FL: Pensacola International",182.00,17.00,4.82,1.55,8.61,0.00,2.03,0.00,0.00,1529.00,1028.00,44.00,265.00,0.00,192.00,
2020,11,"OH","PSA Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",67.00,6.00,4.26,0.00,0.74,0.00,1.00,1.00,1.00,206.00,96.00,0.00,33.00,0.00,77.00,
2020,11,"OH","PSA Airlines Inc.","PWM","Portland, ME: Portland International Jetport",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",27.00,8.00,0.00,0.66,6.34,1.00,0.00,0.00,0.00,209.00,0.00,21.00,168.00,20.00,0.00,
2020,11,"OH","PSA Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",62.00,3.00,0.87,0.76,1.37,0.00,0.00,0.00,0.00,113.00,21.00,42.00,50.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","RIC","Richmond, VA: Richmond International",100.00,11.00,4.46,0.53,4.56,0.24,1.22,0.00,0.00,452.00,236.00,9.00,107.00,44.00,56.00,
2020,11,"OH","PSA Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",20.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,133.00,70.00,63.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",77.00,7.00,1.03,0.47,3.53,0.00,1.97,0.00,0.00,186.00,40.00,8.00,87.00,0.00,51.00,
2020,11,"OH","PSA Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",36.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,131.00,103.00,0.00,28.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",175.00,8.00,2.01,1.00,3.00,0.00,1.99,0.00,0.00,568.00,62.00,114.00,54.00,0.00,338.00,
2020,11,"OH","PSA Airlines Inc.","SBN","South Bend, IN: South Bend International",56.00,3.00,1.00,0.00,1.04,0.00,0.96,0.00,1.00,88.00,18.00,0.00,18.00,0.00,52.00,
2020,11,"OH","PSA Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",38.00,3.00,1.50,0.00,0.42,0.00,1.08,0.00,0.00,337.00,277.00,0.00,15.00,0.00,45.00,
2020,11,"OH","PSA Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",53.00,5.00,1.32,0.00,2.48,0.68,0.52,0.00,0.00,223.00,153.00,0.00,43.00,15.00,12.00,
2020,11,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",82.00,9.00,4.10,0.00,3.99,0.00,0.91,1.00,1.00,274.00,111.00,0.00,113.00,0.00,50.00,
2020,11,"OH","PSA Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",69.00,6.00,4.00,0.00,0.00,0.00,2.00,0.00,1.00,347.00,148.00,0.00,0.00,0.00,199.00,
2020,11,"OH","PSA Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",79.00,4.00,0.29,0.00,2.00,0.00,1.71,0.00,0.00,108.00,17.00,0.00,33.00,0.00,58.00,
2020,11,"OH","PSA Airlines Inc.","TOL","Toledo, OH: Toledo Express",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","TUL","Tulsa, OK: Tulsa International",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",140.00,6.00,4.09,0.00,1.91,0.00,0.00,0.00,0.00,231.00,178.00,0.00,53.00,0.00,0.00,
2020,11,"OH","PSA Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",150.00,8.00,5.57,0.00,1.75,0.00,0.68,0.00,1.00,408.00,268.00,0.00,56.00,0.00,84.00,
2020,11,"OH","PSA Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",52.00,9.00,7.13,0.00,0.68,0.00,1.19,0.00,0.00,708.00,535.00,0.00,25.00,0.00,148.00,
2020,11,"OO","SkyWest Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",81.00,11.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,517.00,407.00,110.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ABI","Abilene, TX: Abilene Regional",58.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,394.00,394.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",355.00,28.00,13.00,4.00,1.00,0.00,10.00,0.00,0.00,1704.00,681.00,290.00,17.00,0.00,716.00,
2020,11,"OO","SkyWest Airlines Inc.","ABR","Aberdeen, SD: Aberdeen Regional",72.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,73.00,73.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ACV","Arcata/Eureka, CA: California Redwood Coast Humboldt County",75.00,8.00,4.00,2.00,0.00,0.00,2.00,2.00,1.00,1067.00,105.00,870.00,0.00,0.00,92.00,
2020,11,"OO","SkyWest Airlines Inc.","AEX","Alexandria, LA: Alexandria International",52.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,115.00,77.00,38.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ALB","Albany, NY: Albany International",,,,,,,,,,,,,,,,
2020,11,"OO","SkyWest Airlines Inc.","ALS","Alamosa, CO: San Luis Valley Regional/Bergman Field",52.00,4.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,209.00,114.00,0.00,0.00,0.00,95.00,
2020,11,"OO","SkyWest Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",29.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","APN","Alpena, MI: Alpena County Regional",52.00,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,388.00,329.00,59.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",238.00,34.00,20.00,2.00,1.00,0.00,11.00,6.00,0.00,2515.00,1191.00,326.00,16.00,0.00,982.00,
2020,11,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,196.00,145.00,51.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ATY","Watertown, SD: Watertown Regional",52.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,144.00,70.00,0.00,0.00,0.00,74.00,
2020,11,"OO","SkyWest Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",33.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,70.00,
2020,11,"OO","SkyWest Airlines Inc.","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",89.00,11.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,897.00,520.00,377.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BDL","Hartford, CT: Bradley International",50.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,394.00,394.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BFF","Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,198.00,127.00,0.00,0.00,0.00,71.00,
2020,11,"OO","SkyWest Airlines Inc.","BFL","Bakersfield, CA: Meadows Field",92.00,5.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,189.00,42.00,0.00,0.00,0.00,147.00,
2020,11,"OO","SkyWest Airlines Inc.","BGM","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",30.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,153.00,99.00,54.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",96.00,9.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,323.00,208.00,0.00,0.00,0.00,115.00,
2020,11,"OO","SkyWest Airlines Inc.","BIL","Billings, MT: Billings Logan International",206.00,21.00,13.00,1.00,0.00,0.00,7.00,0.00,1.00,800.00,383.00,38.00,0.00,0.00,379.00,
2020,11,"OO","SkyWest Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",321.00,33.00,31.00,1.00,0.00,0.00,1.00,0.00,0.00,1745.00,1511.00,208.00,0.00,0.00,26.00,
2020,11,"OO","SkyWest Airlines Inc.","BJI","Bemidji, MN: Bemidji Regional",60.00,4.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,261.00,135.00,99.00,27.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00,181.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BNA","Nashville, TN: Nashville International",332.00,31.00,20.00,5.00,0.00,0.00,6.00,0.00,0.00,2075.00,1392.00,424.00,0.00,0.00,259.00,
2020,11,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",725.00,33.00,21.00,6.00,0.00,0.00,6.00,0.00,0.00,1907.00,976.00,250.00,0.00,0.00,681.00,
2020,11,"OO","SkyWest Airlines Inc.","BRD","Brainerd, MN: Brainerd Lakes Regional",53.00,5.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,370.00,35.00,335.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",61.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,760.00,760.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BTM","Butte, MT: Bert Mooney",57.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,58.00,58.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",,,,,,,,,,,,,,,,
2020,11,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",191.00,19.00,14.00,2.00,0.00,0.00,3.00,0.00,0.00,970.00,807.00,68.00,0.00,0.00,95.00,
2020,11,"OO","SkyWest Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",51.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,1.00,282.00,119.00,0.00,0.00,0.00,163.00,
2020,11,"OO","SkyWest Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",152.00,9.00,6.00,2.00,0.00,0.00,1.00,0.00,1.00,408.00,221.00,100.00,0.00,0.00,87.00,
2020,11,"OO","SkyWest Airlines Inc.","CDC","Cedar City, UT: Cedar City Regional",52.00,4.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,823.00,93.00,730.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CGI","Cape Girardeau, MO: Cape Girardeau Regional",52.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,95.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",38.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,220.00,220.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",185.00,15.00,11.00,1.00,0.00,0.00,3.00,0.00,0.00,1181.00,824.00,48.00,0.00,0.00,309.00,
2020,11,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",59.00,7.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,431.00,362.00,69.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",52.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,340.00,340.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",53.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",82.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,324.00,324.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",59.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,493.00,493.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CMX","Hancock/Houghton, MI: Houghton County Memorial",59.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,112.00,112.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","CNY","Moab, UT: Canyonlands Field",52.00,7.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,303.00,209.00,66.00,0.00,0.00,28.00,
2020,11,"OO","SkyWest Airlines Inc.","COD","Cody, WY: Yellowstone Regional",59.00,5.00,4.00,1.00,0.00,0.00,0.00,1.00,1.00,956.00,234.00,722.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",396.00,35.00,28.00,0.00,0.00,0.00,7.00,0.00,0.00,1634.00,1206.00,0.00,0.00,0.00,428.00,
2020,11,"OO","SkyWest Airlines Inc.","CPR","Casper, WY: Casper/Natrona County International",172.00,9.00,8.00,0.00,0.00,0.00,1.00,1.00,0.00,525.00,461.00,0.00,0.00,0.00,64.00,
2020,11,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,406.00,321.00,0.00,0.00,0.00,85.00,
2020,11,"OO","SkyWest Airlines Inc.","CYS","Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",65.00,5.00,2.00,1.00,0.00,0.00,2.00,0.00,0.00,279.00,174.00,56.00,0.00,0.00,49.00,
2020,11,"OO","SkyWest Airlines Inc.","DDC","Dodge City, KS: Dodge City Regional",52.00,4.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,253.00,131.00,37.00,0.00,0.00,85.00,
2020,11,"OO","SkyWest Airlines Inc.","DEC","Decatur, IL: Decatur Airport",53.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,224.00,224.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","DEN","Denver, CO: Denver International",5409.00,530.00,365.00,50.00,32.00,3.00,80.00,19.00,1.00,51067.00,36175.00,5097.00,3175.00,56.00,6564.00,
2020,11,"OO","SkyWest Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1748.00,227.00,139.00,10.00,9.00,0.00,69.00,5.00,4.00,16169.00,7298.00,966.00,387.00,0.00,7518.00,
2020,11,"OO","SkyWest Airlines Inc.","DIK","Dickinson, ND: Dickinson - Theodore Roosevelt Regional",51.00,8.00,4.00,1.00,0.00,0.00,3.00,0.00,0.00,534.00,169.00,170.00,0.00,0.00,195.00,
2020,11,"OO","SkyWest Airlines Inc.","DRO","Durango, CO: Durango La Plata County",281.00,21.00,14.00,0.00,0.00,0.00,7.00,3.00,0.00,1432.00,1153.00,0.00,0.00,0.00,279.00,
2020,11,"OO","SkyWest Airlines Inc.","DSM","Des Moines, IA: Des Moines International",199.00,20.00,17.00,0.00,0.00,0.00,3.00,0.00,0.00,811.00,591.00,0.00,0.00,0.00,220.00,
2020,11,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1640.00,145.00,115.00,24.00,0.00,2.00,4.00,1.00,2.00,11620.00,8750.00,2634.00,0.00,60.00,176.00,
2020,11,"OO","SkyWest Airlines Inc.","DVL","Devils Lake, ND: Devils Lake Regional",51.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,33.00,33.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","EAR","Kearney, NE: Kearney Regional",61.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,1.00,298.00,224.00,74.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",60.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,169.00,169.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",79.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00,149.00,149.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",55.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,206.00,137.00,69.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","ELP","El Paso, TX: El Paso International",110.00,14.00,12.00,1.00,0.00,0.00,1.00,0.00,0.00,720.00,592.00,55.00,0.00,0.00,73.00,
2020,11,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",52.00,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,212.00,104.00,108.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","EUG","Eugene, OR: Mahlon Sweet Field",378.00,27.00,19.00,2.00,0.00,0.00,6.00,0.00,2.00,1101.00,693.00,44.00,0.00,0.00,364.00,
2020,11,"OO","SkyWest Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",12.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,297.00,297.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","FAR","Fargo, ND: Hector International",114.00,10.00,8.00,0.00,0.00,0.00,2.00,0.00,0.00,619.00,587.00,0.00,0.00,0.00,32.00,
2020,11,"OO","SkyWest Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",545.00,60.00,46.00,2.00,0.00,0.00,12.00,2.00,0.00,2680.00,1829.00,70.00,0.00,0.00,781.00,
2020,11,"OO","SkyWest Airlines Inc.","FCA","Kalispell, MT: Glacier Park International",155.00,11.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,248.00,169.00,79.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",150.00,13.00,7.00,1.00,0.00,0.00,5.00,0.00,1.00,2143.00,209.00,119.00,0.00,0.00,1815.00,
2020,11,"OO","SkyWest Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",98.00,9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,264.00,264.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",53.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",193.00,21.00,14.00,3.00,0.00,0.00,4.00,0.00,0.00,1091.00,706.00,163.00,0.00,0.00,222.00,
2020,11,"OO","SkyWest Airlines Inc.","GCC","Gillette, WY: Gillette Campbell County",52.00,2.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,55.00,55.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","GEG","Spokane, WA: Spokane International",290.00,21.00,15.00,2.00,1.00,1.00,2.00,0.00,0.00,1337.00,1132.00,74.00,32.00,18.00,81.00,
2020,11,"OO","SkyWest Airlines Inc.","GFK","Grand Forks, ND: Grand Forks International",98.00,6.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,434.00,194.00,240.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","GJT","Grand Junction, CO: Grand Junction Regional",283.00,26.00,20.00,1.00,0.00,0.00,5.00,0.00,0.00,2515.00,1506.00,130.00,0.00,0.00,879.00,
2020,11,"OO","SkyWest Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",29.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,61.00,23.00,0.00,0.00,0.00,38.00,
2020,11,"OO","SkyWest Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",,,,,,,,,,,,,,,,
2020,11,"OO","SkyWest Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",,,,,,,,,,,,,,,,
2020,11,"OO","SkyWest Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",91.00,13.00,9.00,2.00,0.00,0.00,2.00,0.00,0.00,608.00,332.00,180.00,0.00,0.00,96.00,
2020,11,"OO","SkyWest Airlines Inc.","GTF","Great Falls, MT: Great Falls International",179.00,14.00,11.00,3.00,0.00,0.00,0.00,1.00,1.00,673.00,514.00,159.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","GUC","Gunnison, CO: Gunnison-Crested Butte Regional",30.00,4.00,2.00,1.00,0.00,0.00,1.00,1.00,0.00,723.00,126.00,280.00,0.00,0.00,317.00,
2020,11,"OO","SkyWest Airlines Inc.","HDN","Hayden, CO: Yampa Valley",59.00,7.00,3.00,0.00,0.00,1.00,3.00,0.00,0.00,415.00,162.00,0.00,0.00,19.00,234.00,
2020,11,"OO","SkyWest Airlines Inc.","HIB","Hibbing, MN: Range Regional",52.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1394.00,0.00,1394.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","HLN","Helena, MT: Helena Regional",100.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,191.00,113.00,0.00,0.00,0.00,78.00,
2020,11,"OO","SkyWest Airlines Inc.","HOB","Hobbs, NM: Lea County Regional",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,113.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",133.00,17.00,11.00,0.00,0.00,0.00,6.00,0.00,2.00,2110.00,1847.00,0.00,0.00,0.00,263.00,
2020,11,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",29.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,16.00,0.00,0.00,0.00,38.00,
2020,11,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",52.00,5.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,286.00,120.00,0.00,0.00,0.00,166.00,
2020,11,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",249.00,17.00,12.00,3.00,0.00,0.00,2.00,0.00,0.00,1120.00,657.00,213.00,0.00,0.00,250.00,
2020,11,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1809.00,137.00,100.00,6.00,6.00,0.00,25.00,3.00,3.00,13136.00,10653.00,365.00,476.00,0.00,1642.00,
2020,11,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",187.00,12.00,10.00,0.00,0.00,0.00,2.00,0.00,0.00,397.00,326.00,0.00,0.00,0.00,71.00,
2020,11,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",199.00,18.00,14.00,3.00,1.00,0.00,0.00,0.00,0.00,513.00,377.00,107.00,29.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",59.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00,323.00,323.00,0.00,0.00,0.00,0.00,
2020,11,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",97.00,7.00,4.00,0.00,0.00,1.00,2.00,0.00,0.00,368.00,144.00,0.00,0.00,31.00,193.00,
